Symbol,Current Price
ALPN,13.1899995803833
ALPP,3.5450000762939453
ALRM,83.16999816894531
ALRN,0.6915000081062317
ALRS,32.470001220703125
ALSN,36.20000076293945
ALT,10.850000381469727
ALTG,16.774999618530273
ALTM,63.97999954223633
ALTO,5.235000133514404
ALTR,77.92870330810547
ALTU,9.920100212097168
ALV,106.05000305175781
ALVR,21.059999465942383
ALX,268.3699951171875
ALXO,41.4900016784668
ALYA,2.6500000953674316
ALZN,2.184999942779541
AM,10.430000305175781
AMAL,18.020000457763672
AMAM,11.710599899291992
AMAO,9.979999542236328
AMAT,157.42959594726562
AMBA,192.0500030517578
AMBC,16.25
AMBO,1.2400000095367432
AMBP,9.5
AMC,40.12990188598633
AMCI,9.710000038146973
AMCR,12.03499984741211
AMCX,44.25
AMD,153.66700744628906
AME,141.0850067138672
AMED,173.6649932861328
AMEH,110.75
AMG,176.9250030517578
AMGN,204.27099609375
AMH,40.154998779296875
AMK,27.40999984741211
AMKR,24.670000076293945
AMN,113.52999877929688
AMNB,37.83000183105469
AMOT,40.459999084472656
AMOV,17.790000915527344
AMP,302.3299865722656
AMPE,1.1699999570846558
AMPG,3.990000009536743
AMPH,20.084999084472656
AMPI,9.760000228881836
AMPL,68.75499725341797
AMPY,2.7300000190734863
AMR,46.83000183105469
AMRC,92.53089904785156
AMRK,70.31999969482422
AMRN,3.9149999618530273
AMRS,7.074999809265137
AMRX,4.630000114440918
AMS,2.69350004196167
AMSC,14.119999885559082
AMSF,54.95000076293945
AMST,1.2649999856948853
AMSWA,30.09000015258789
AMT,257.0350036621094
AMTB,31.549999237060547
AMTBB,28.719999313354492
AMTI,22.329999923706055
AMTX,18.010000228881836
AMWD,70.73999786376953
AMWL,7.505000114440918
AMX,17.6200008392334
AMYT,11.390000343322754
AMZN,3669.340087890625
AN,119.0199966430664
ANAB,31.329999923706055
ANAC,9.75
ANAT,189.27999877929688
ANDE,37.13999938964844
ANEB,6.550000190734863
ANET,131.80499267578125
ANF,47.665000915527344
ANGI,10.594099998474121
ANGN,4.126399993896484
ANGO,28.799999237060547
ANIK,40.18000030517578
ANIP,43.40999984741211
ANIX,4.0
ANNX,14.220000267028809
ANPC,1.6800999641418457
ANSS,398.2799987792969
ANTE,2.0000998973846436
ANTM,427.95001220703125
ANVS,27.020000457763672
ANY,5.120800018310547
ANZU,9.779999732971191
AOMR,17.393199920654297
AON,296.489990234375
AOS,82.375
AOSL,44.32270050048828
AOUT,24.06999969482422
AP,5.050600051879883
APA,27.960899353027344
APAC,9.880000114440918
APAM,48.709999084472656
APD,296.67999267578125
APDN,4.96999979019165
APEI,24.510000228881836
APEN,8.989999771118164
APG,24.704999923706055
APGB,9.800000190734863
APH,84.40499877929688
API,23.260000228881836
APLE,15.694999694824219
APLS,44.150001525878906
APLT,12.800000190734863
APM,2.240000009536743
APMI,9.75
APO,75.30999755859375
APOG,47.02000045776367
APP,100.08999633789062
APPF,124.31999969482422
APPH,5.235000133514404
APPN,81.97000122070312
APPS,61.79999923706055
APR,29.665000915527344
APRE,4.269999980926514
APRN,8.199999809265137
APSG,9.829999923706055
APT,5.010000228881836
APTM,9.699999809265137
APTO,2.5399999618530273
APTS,14.260000228881836
APTV,176.55999755859375
APTX,2.31820011138916
APVO,8.09000015258789
APWC,2.859999895095825
APYX,16.7549991607666
AQB,3.100100040435791
AQMS,1.7999999523162842
AQN,14.100000381469727
AQST,5.309999942779541
AQUA,48.470001220703125
AR,19.219999313354492
ARAV,3.549999952316284
ARAY,5.610000133514404
ARBE,12.194999694824219
ARBG,9.779999732971191
ARBK,17.75
ARC,3.029099941253662
ARCB,109.80989837646484
ARCC,20.78339958190918
ARCE,19.030000686645508
ARCH,77.93000030517578
ARCO,5.175000190734863
ARCT,37.7400016784668
ARDS,2.380000114440918
ARDX,0.9951000213623047
ARE,207.02000427246094
AREC,1.9850000143051147
ARES,89.76000213623047
ARGO,58.220001220703125
ARGX,294.2250061035156
ARHS,12.100000381469727
ARI,14.114999771118164
ARIS,13.960200309753418
ARKO,9.979999542236328
ARKR,17.030000686645508
ARL,11.75
ARLO,8.03499984741211
ARLP,10.0600004196167
ARMK,36.845001220703125
ARMP,4.834099769592285
ARNA,59.98500061035156
ARNC,31.2450008392334
AROC,7.820000171661377
AROW,36.7677001953125
ARQQ,24.882099151611328
ARQT,19.360000610351562
ARR,10.28499984741211
ARRW,9.720000267028809
ARRY,24.717500686645508
ARTA,9.885000228881836
ARTL,0.819599986076355
ARTNA,43.4015007019043
ARTW,3.7690999507904053
ARVL,10.020000457763672
ARVN,78.69000244140625
ARW,125.87000274658203
ARWR,70.69499969482422
ARYD,10.050000190734863
ARYE,9.899999618530273
ASA,22.389999389648438
ASAI,12.470000267028809
ASAN,137.82000732421875
ASAQ,9.829999923706055
ASAX,9.904999732971191
ASB,23.225000381469727
ASC,3.9100000858306885
ASGN,124.97000122070312
ASH,106.11000061035156
ASIX,49.290000915527344
ASLE,18.399999618530273
ASLN,1.6150000095367432
ASM,1.0318000316619873
ASMB,2.3949999809265137
ASML,878.239990234375
ASND,152.6699981689453
ASO,49.0
ASPA,9.869999885559082
ASPC,9.890000343322754
ASPN,63.86920166015625
ASPS,13.069999694824219
ASPU,4.110000133514404
ASR,193.0
ASRT,1.4300999641418457
ASRV,3.734999895095825
ASTC,0.8299999833106995
ASTE,69.73999786376953
ASTL,10.729999542236328
ASTR,9.689900398254395
ASTS,11.569999694824219
ASUR,8.625
ASX,7.634300231933594
ASXC,1.5408999919891357
ASYS,10.574999809265137
ASZ,9.835000038146973
ATA,10.09000015258789
ATAI,11.279999732971191
ATAQ,9.829999923706055
ATAX,6.610000133514404
ATC,24.899999618530273
ATCO,14.34000015258789
ATCX,10.149999618530273
ATEC,11.539999961853027
ATEN,16.315000534057617
ATER,5.440000057220459
ATEX,63.29499816894531
ATGE,30.844999313354492
ATH,86.05000305175781
ATHA,14.760000228881836
ATHE,1.0449999570846558
ATHM,34.15999984741211
ATHN,10.0
ATHX,1.125
ATI,16.235000610351562
ATIF,3.799999952316284
ATIP,3.9549999237060547
ATKR,111.29000091552734
ATLC,72.27999877929688
ATLO,24.549999237060547
ATMR,9.925000190734863
ATNF,3.984999895095825
ATNI,42.25
ATNM,7.635499954223633
ATNX,1.8907999992370605
ATO,92.72779846191406
ATOM,27.850000381469727
ATOS,2.299999952316284
ATR,130.80999755859375
ATRA,17.670000076293945
ATRC,76.83000183105469
ATRI,784.5
ATRO,13.170000076293945
ATRS,3.4049999713897705
ATSG,27.239999771118164
ATTO,26.0
ATUS,17.30500030517578
ATVC,9.84000015258789
ATVI,61.880001068115234
ATXI,1.2309999465942383
ATXS,6.75
ATY,3.7200000286102295
AU,20.575000762939453
AUB,35.25
AUBN,33.0099983215332
AUD,2.782900094985962
AUDC,36.83000183105469
AUID,15.989999771118164
AUMN,0.45500001311302185
AUPH,29.889999389648438
AUR,11.489999771118164
AURA,23.25
AURC,9.944999694824219
AUS,9.859999656677246
AUTL,6.40500020980835
AUTO,3.075000047683716
AUUD,2.0950000286102295
AUVI,4.840000152587891
AUY,4.435800075531006
AVA,39.0
AVAH,7.630000114440918
AVAL,5.420000076293945
AVAN,9.835000038146973
AVAV,89.52999877929688
AVB,244.8800048828125
AVCO,1.0199999809265137
AVCT,1.7450000047683716
AVD,16.209999084472656
AVDL,9.625
AVDX,23.700000762939453
AVEO,6.760000228881836
AVGO,574.239990234375
AVGR,0.7103000283241272
AVID,34.02000045776367
AVIR,8.420000076293945
AVLR,149.49000549316406
AVNS,32.84000015258789
AVNT,60.25
AVNW,29.93000030517578
AVO,18.56999969482422
AVPT,7.275000095367432
AVRO,4.659900188446045
AVT,39.4900016784668
AVTE,13.670000076293945
AVTR,39.290000915527344
AVTX,2.130000114440918
AVXL,20.1200008392334
AVY,219.88499450683594
AVYA,18.3700008392334
AWH,2.2799999713897705
AWI,113.37000274658203
AWK,172.27000427246094
AWR,93.84989929199219
AWRE,3.0999999046325684
AWX,4.327000141143799
AX,59.665000915527344
AXDX,5.144999980926514
AXGN,10.319999694824219
AXL,9.529999732971191
AXLA,2.940000057220459
AXNX,59.790000915527344
AXON,176.31500244140625
AXP,176.7050018310547
AXR,13.800000190734863
AXS,52.588600158691406
AXSM,34.65999984741211
AXTA,33.209999084472656
AXTI,8.720000267028809
AXU,2.125
AY,39.880001068115234
AYI,217.19000244140625
AYLA,10.050000190734863
AYRO,2.3594000339508057
AYTU,1.9924999475479126
AYX,69.28379821777344
AZEK,42.04499816894531
AZN,56.54999923706055
AZO,1875.385009765625
AZPN,150.47500610351562
AZRE,22.030000686645508
AZUL,14.640000343322754
AZYO,6.239999771118164
AZZ,56.08000183105469
B,45.33000183105469
BA,227.1999969482422
BABA,144.77999877929688
BAC,46.43000030517578
BAH,87.44999694824219
BAK,16.68000030517578
BALY,44.36000061035156
BAM,59.880001068115234
BANC,21.6200008392334
BAND,70.50499725341797
BANF,66.97000122070312
BANR,61.63999938964844
BANX,21.75
BAOS,1.4700000286102295
BAP,120.70999908447266
BARK,5.579999923706055
BASE,41.54999923706055
BATL,12.380000114440918
BAX,79.24440002441406
BB,10.61989974975586
BBAR,3.424999952316284
BBBY,22.917999267578125
BBCP,8.78499984741211
BBD,3.6649999618530273
BBDC,11.180000305175781
BBGI,2.2699999809265137
BBI,0.3287000060081482
BBIG,3.9309000968933105
BBIO,45.91999816894531
BBL,50.779998779296875
BBLG,3.609999895095825
BBLN,8.949999809265137
BBQ,13.640000343322754
BBSI,75.18000030517578
BBU,47.65999984741211
BBVA,6.204999923706055
BBW,17.7549991607666
BBWI,79.48999786376953
BBY,135.32000732421875
BC,100.52999877929688
BCAB,27.56999969482422
BCAC,9.9399995803833
BCBP,15.34000015258789
BCC,71.79000091552734
BCDA,2.2258999347686768
BCE,50.95500183105469
BCEL,5.03000020980835
BCH,18.192800521850586
BCLI,3.0000998973846436
BCML,19.1200008392334
BCO,66.63999938964844
BCOR,17.674999237060547
BCOV,10.199999809265137
BCOW,11.100099563598633
BCPC,168.58999633789062
BCRX,11.449899673461914
BCS,10.71500015258789
BCSF,15.449999809265137
BCTX,10.039999961853027
BCYC,58.869998931884766
BDC,67.43000030517578
BDL,34.243900299072266
BDN,14.335000038146973
BDR,1.0499999523162842
BDSI,3.059999942779541
BDSX,6.309999942779541
BDTX,7.309999942779541
BDX,248.6999969482422
BE,29.440000534057617
BEAM,90.62999725341797
BEAT,4.25
BECN,57.564998626708984
BEDU,2.1533000469207764
BEEM,28.0049991607666
BEKE,22.100000381469727
BELFA,15.0
BELFB,13.449999809265137
BEN,34.86000061035156
BENE,10.279999732971191
BEP,38.040000915527344
BEPC,39.459999084472656
BERY,64.58999633789062
BEST,1.100000023841858
BFAM,128.5800018310547
BFC,71.0999984741211
BFI,7.775000095367432
BFIN,11.199999809265137
BFLY,8.5600004196167
BFRA,4.0
BFRI,2.5
BFS,52.88999938964844
BFST,28.05500030517578
BG,96.05999755859375
BGCP,4.724999904632568
BGFV,29.3700008392334
BGI,3.1607000827789307
BGNE,368.3399963378906
BGRY,5.499300003051758
BGS,31.399999618530273
BGSF,15.039999961853027
BGSX,9.72659969329834
BH,148.6999969482422
BHAT,0.6036999821662903
BHB,30.889999389648438
BHC,26.01729965209961
BHE,25.959999084472656
BHF,53.29499816894531
BHG,3.944999933242798
BHIL,7.420000076293945
BHLB,28.299999237060547
BHP,52.34000015258789
BHR,4.980000019073486
BHSE,9.960000038146973
BHTG,1.1100000143051147
BHVN,117.94999694824219
BIDU,153.4499969482422
BIG,48.45000076293945
BIGC,50.63999938964844
BIIB,257.82000732421875
BILI,67.2699966430664
BILL,319.6650085449219
BIMI,0.9526000022888184
BIO,769.9299926757812
BIOC,3.680500030517578
BIOL,0.44510000944137573
BIOT,9.869999885559082
BIOX,15.5
BIP,57.7599983215332
BIPC,61.6349983215332
BIRD,26.690000534057617
BITE,9.760000228881836
BITF,7.849999904632568
BIVI,5.960000038146973
BJ,71.66500091552734
BJDX,2.9899001121520996
BJRI,33.36000061035156
BK,57.8650016784668
BKCC,4.2829999923706055
BKD,6.875
BKE,53.439998626708984
BKEP,3.359999895095825
BKH,64.5199966430664
BKI,71.9800033569336
BKKT,17.23040008544922
BKNG,2371.360107421875
BKR,23.90999984741211
BKSC,20.3799991607666
BKSY,8.960000038146973
BKTI,2.44569993019104
BKU,42.60499954223633
BKYI,2.75
BL,120.12000274658203
BLBD,23.791400909423828
BLBX,2.9200000762939453
BLCM,1.940000057220459
BLCT,2.430000066757202
BLD,273.92498779296875
BLDE,9.619999885559082
BLDP,16.075000762939453
BLDR,70.93000030517578
BLFS,50.56999969482422
BLFY,14.664999961853027
BLI,23.479999542236328
BLIN,3.052999973297119
BLK,927.27001953125
BLKB,80.58000183105469
BLL,94.38500213623047
BLMN,19.420000076293945
BLND,11.949999809265137
BLNG,9.729999542236328
BLNK,41.20000076293945
BLPH,3.642199993133545
BLRX,2.7290000915527344
BLSA,9.881500244140625
BLTS,9.779999732971191
BLU,6.079999923706055
BLUA,9.75
BLUE,10.979999542236328
BLX,16.549999237060547
BLZE,29.899999618530273
BMA,15.529999732971191
BMBL,37.83000183105469
BMEA,12.024999618530273
BMI,106.26000213623047
BMO,110.06999969482422
BMRA,4.735000133514404
BMRC,37.66999816894531
BMRN,82.27999877929688
BMTC,48.650001525878906
BMTX,13.800000190734863
BMY,58.89500045776367
BNED,10.170000076293945
BNFT,10.470000267028809
BNGO,4.394999980926514
BNIX,9.838399887084961
BNL,25.739999771118164
BNNR,9.89330005645752
BNR,15.9350004196167
BNS,65.3499984741211
BNSO,5.269999980926514
BNTC,3.190000057220459
BNTX,269.010009765625
BOAC,9.82800006866455
BOAS,9.75
BODY,2.7699999809265137
BOH,86.06999969482422
BOKF,107.11000061035156
BOLT,8.1899995803833
BOMN,32.189998626708984
BON,5.752200126647949
BOOM,40.13999938964844
BOOT,134.33749389648438
BORR,1.090000033378601
BOSC,3.4200000762939453
BOTJ,16.010000228881836
BOX,25.260000228881836
BOXL,1.6401000022888184
BP,27.2450008392334
BPMC,111.06999969482422
BPMP,13.130000114440918
BPOP,83.75
BPRN,30.200000762939453
BPT,4.130000114440918
BPTH,4.289999961853027
BPTS,5.169099807739258
BQ,1.715000033378601
BR,173.18499755859375
BRAG,6.599999904632568
BRBR,24.719999313354492
BRBS,18.360000610351562
BRC,49.36790084838867
BRCN,1.3799999952316284
BRDG,21.75
BRDS,6.34499979019165
BREZ,10.199999809265137
BRFS,4.045000076293945
BRG,14.619999885559082
BRID,12.029999732971191
BRIV,9.739999771118164
BRKL,16.479999542236328
BRKR,85.02999877929688
BRKS,117.91000366210938
BRLI,10.15999984741211
BRLT,17.29640007019043
BRMK,9.831999778747559
BRN,2.569999933242798
BRO,64.28500366210938
BROG,9.249899864196777
BROS,55.23419952392578
BRP,39.470001220703125
BRPM,10.48009967803955
BRQS,0.5365999937057495
BRSP,9.430000305175781
BRT,19.381000518798828
BRTX,6.570000171661377
BRX,24.674999237060547
BRY,9.619999885559082
BRZE,86.52999877929688
BSAC,17.389999389648438
BSAQ,9.75
BSBK,10.130000114440918
BSBR,6.139999866485596
BSET,17.959999084472656
BSFC,3.072999954223633
BSGA,10.3100004196167
BSGM,3.510200023651123
BSIG,30.389999389648438
BSKY,9.739999771118164
BSM,11.754599571228027
BSMX,6.329999923706055
BSN,9.949999809265137
BSQR,2.0799999237060547
BSRR,27.059999465942383
BSVN,25.315200805664062
BSX,41.255001068115234
BSY,56.58000183105469
BTAI,25.350000381469727
BTAQ,9.970000267028809
BTB,1.1649999618530273
BTBD,4.099999904632568
BTBT,9.895000457763672
BTCM,6.610099792480469
BTCS,6.780900001525879
BTCY,4.099999904632568
BTG,4.474999904632568
BTI,34.78499984741211
BTN,3.005000114440918
BTNB,9.961199760437012
BTRS,8.850000381469727
BTTR,4.070000171661377
BTTX,7.190000057220459
BTU,10.050000190734863
BTWN,9.989999771118164
BTX,7.079999923706055
BUD,59.14500045776367
BUR,10.680000305175781
BURL,276.1449890136719
BUSE,27.530000686645508
BV,15.055000305175781
BVH,32.4900016784668
BVN,6.974999904632568
BVS,14.869999885559082
BVXV,2.116499900817871
BW,9.854999542236328
BWA,46.97999954223633
BWAC,10.128700256347656
BWAY,7.909999847412109
BWB,18.790000915527344
BWC,9.779999732971191
BWEN,2.615000009536743
BWFG,31.065000534057617
BWMN,17.25
BWMX,24.399999618530273
BWXT,50.91999816894531
BX,147.9199981689453
BXC,75.19000244140625
BXMT,32.77000045776367
BXP,119.13999938964844
BXRX,0.4300000071525574
BY,27.44499969482422
BYD,59.900001525878906
BYFC,2.640000104904175
BYND,78.02999877929688
BYRN,16.510000228881836
BYSI,13.40999984741211
BYTS,9.739999771118164
BZ,35.0
BZH,22.0
BZUN,16.875
C,66.75499725341797
CAAP,5.929999828338623
CAAS,3.759999990463257
CABA,12.930000305175781
CABO,1823.0350341796875
CAC,48.22999954223633
CACC,644.1300048828125
CACI,275.260009765625
CADE,31.280000686645508
CADL,10.300000190734863
CAE,28.40999984741211
CAG,31.065000534057617
CAH,49.15999984741211
CAI,55.959999084472656
CAJ,22.469999313354492
CAKE,41.90999984741211
CAL,28.479999542236328
CALA,0.957099974155426
CALB,19.076000213623047
CALM,36.61000061035156
CALT,17.969999313354492
CALX,72.625
CAMP,10.020000457763672
CAMT,43.41999816894531
CAN,9.270899772644043
CANF,1.2699999809265137
CANG,4.333499908447266
CANO,10.449999809265137
CAPL,19.40999984741211
CAPR,3.240000009536743
CAR,271.1300048828125
CARA,14.270000457763672
CARE,15.430000305175781
CARG,37.939998626708984
CARR,56.84000015258789
CARS,12.409899711608887
CARV,13.829999923706055
CAS,9.970000267028809
CASA,5.394999980926514
CASH,63.22999954223633
CASI,0.9444000124931335
CASS,45.11000061035156
CASY,191.7449951171875
CAT,201.7100067138672
CATC,94.02999877929688
CATO,15.585000038146973
CATY,44.70500183105469
CB,193.00999450683594
CBAH,10.364999771118164
CBAN,18.437000274658203
CBAT,2.069999933242798
CBAY,4.007500171661377
CBD,4.039999961853027
CBFV,23.90999984741211
CBIO,1.3700000047683716
CBL,30.80500030517578
CBNK,26.93000030517578
CBOE,129.6199951171875
CBRE,99.83000183105469
CBRL,142.01499938964844
CBSH,73.01499938964844
CBT,58.525001525878906
CBTX,29.649999618530273
CBU,73.94999694824219
CBZ,39.25
CC,31.764999389648438
CCAC,10.020000457763672
CCAI,9.75
CCAP,18.770000457763672
CCB,45.400001525878906
CCBG,27.700000762939453
CCCC,40.20000076293945
CCCS,13.020000457763672
CCEL,12.341400146484375
CCEP,52.650001525878906
CCF,111.29000091552734
CCI,183.69000244140625
CCJ,26.549999237060547
CCK,110.20999908447266
CCL,20.825000762939453
CCLP,1.409999966621399
CCM,2.3399999141693115
CCMP,143.8699951171875
CCNC,1.3701000213623047
CCNE,27.440000534057617
CCO,3.315000057220459
CCOI,79.18000030517578
CCRN,25.84000015258789
CCS,73.41999816894531
CCSI,62.7400016784668
CCU,17.639999389648438
CCV,9.890000343322754
CCVI,9.896900177001953
CCXI,39.2400016784668
CD,9.5
CDAK,13.800000190734863
CDAY,116.19499969482422
CDE,6.545000076293945
CDEV,7.195000171661377
CDK,40.04999923706055
CDLX,78.58000183105469
CDMO,33.7400016784668
CDNA,44.04999923706055
CDNS,185.875
CDOR,7.269999980926514
CDR,23.270000457763672
CDRE,20.25
CDTX,1.524999976158142
CDW,194.57000732421875
CDXC,5.449999809265137
CDXS,37.75
CDZI,5.478000164031982
CE,167.14999389648438
CEA,18.920000076293945
CECE,6.440000057220459
CEI,1.2389999628067017
CEIX,23.620500564575195
CELC,16.040000915527344
CELH,76.01000213623047
CELP,1.3698999881744385
CELU,6.889999866485596
CEMI,1.965000033378601
CENQ,9.914999961853027
CENT,53.119998931884766
CENTA,47.96500015258789
CENX,14.130000114440918
CEPU,3.305000066757202
CEQP,28.0
CERE,36.51900100708008
CERN,73.20500183105469
CERS,7.059999942779541
CERT,30.84000015258789
CET,41.47999954223633
CETX,1.149999976158142
CEVA,49.09000015258789
CF,67.55999755859375
CFB,15.020000457763672
CFBK,21.3700008392334
CFFE,9.920000076293945
CFFI,51.41999816894531
CFFN,11.954999923706055
CFG,50.04999923706055
CFIV,9.802800178527832
CFLT,80.88999938964844
CFMS,0.9309999942779541
CFR,134.4499969482422
CFRX,3.3499999046325684
CFV,9.970000267028809
CFVI,9.760000228881836
CFX,51.04499816894531
CG,59.470001220703125
CGA,11.149999618530273
CGAU,8.34000015258789
CGBD,13.836600303649902
CGC,12.385000228881836
CGEM,19.239999771118164
CGEN,4.789999961853027
CGNT,21.684999465942383
CGNX,79.375
CGRN,4.79010009765625
CGTX,11.00100040435791
CHAA,9.75
CHCI,5.474999904632568
CHCO,80.35209655761719
CHCT,45.165000915527344
CHD,90.77999877929688
CHDN,236.8074951171875
CHE,500.94000244140625
CHEF,32.84000015258789
CHEK,0.8662999868392944
CHGG,27.280000686645508
CHH,151.28500366210938
CHK,64.30000305175781
CHKP,114.8949966430664
CHMG,45.6432991027832
CHMI,8.95009994506836
CHNG,20.684999465942383
CHNR,1.1196999549865723
CHPM,9.970000267028809
CHPT,25.8700008392334
CHRA,4.440100193023682
CHRS,18.260000228881836
CHRW,93.0999984741211
CHS,6.675000190734863
CHT,40.9900016784668
CHTR,683.469970703125
CHUY,32.33000183105469
CHWA,9.789999961853027
CHWY,73.23999786376953
